1.56993,1.69488,0.571587,1.38386,-2.1291,1.62688,-2.57283,-3.02178,-1.43333,-4.64035,3.46143,0.207485,-1.06747,11.0082,-0.219331,0.211112,0.433489,-0.665596,0.943825,-0.312554,0.890636,-6.19355,2.88278,0.542544,-3.62925,-1.25586,-1.93909,-3.52637,0.425746,-1.06863,0
-0.705636,-1.17119,3.50526,1.1097,-1.4034,2.4599,-0.879821,-4.39185,-1.7162,2.02523,0.418759,-2.43681,-4.23338,-3.38553,1.57596,0.765417,1.51405,1.51586,1.27862,-0.663217,0.865247,-4.08211,6.33267,1.64272,-13.2639,3.60343,-0.0493849,-3.88013,-1.12977,-1.12927,0
1.69793,-0.120943,0.833662,-1.3348,2.0166,-0.625293,-0.355779,-3.6926,-0.162919,-2.64457,-3.27388,-2.04913,0.88183,-0.62022,0.461011,-1.18343,0.454862,-1.49196,1.23586,1.49688,-0.856427,-5.02042,7.14729,1.84011,-2.62442,2.17966,-2.17424,-2.80673,-0.263624,1.97594,0
0.331611,0.554824,-0.563812,1.49988,-1.37677,2.26705,-4.96066,0.282745,0.552392,-1.3048,3.30839,-1.72174,-2.9807,7.95554,0.517295,-1.36314,0.482574,1.55311,-0.410097,-3.64875,-0.156789,1.6865,0.621266,0.076946,-4.49252,1.24459,-1.59184,-0.784156,1.81856,-0.0747032,0
0.175298,-1.41273,2.46312,-0.735104,1.26169,-2.03371,-1.64848,1.56427,1.9288,0.326769,2.69929,0.985018,-9.98343,-1.8253,-0.414715,-2.01294,0.420841,5.8544,1.35985,-3.90477,-1.09254,-4.82445,5.70823,-2.55491,-0.553063,-4.34052,-1.01969,-2.27972,0.0893072,-0.107374,0
-0.656835,2.4653,-2.62642,0.677629,1.652,-1.07748,2.44137,-2.33229,0.968576,-0.795443,0.186292,-0.897395,2.41279,1.03171,-0.369471,3.78131,0.454538,3.43609,2.25814,-2.52397,-1.96024,-3.19584,6.51104,-0.304802,3.09674,-1.63655,-2.52514,-3.44994,-0.448629,-0.0706843,0
-2.08175,6.21699,0.402829,5.10007,-0.0909231,0.763755,-5.4232,0.298899,-2.15879,4.35663,2.46918,-2.82451,-6.6131,6.09342,-0.206628,-1.321,0.967847,3.02245,-0.0933707,-3.95685,0.457807,-6.43684,0.54359,5.16826,-13.6042,2.13861,-1.12572,-2.5941,1.13338,0.56263,0
-0.439714,-2.76148,-1.5663,-4.49067,-0.0513432,3.89459,-2.59422,-2.59671,-1.73903,-1.67274,-1.60737,3.68338,1.0643,-1.15222,0.876938,-3.20777,0.405212,1.3327,-0.875149,3.27676,-0.142759,1.48008,6.19505,-0.436081,-4.69763,0.755803,-3.78302,-1.23244,0.508172,-0.616782,0
-0.729093,-0.211488,0.189269,-3.08767,2.05373,-5.86349,-0.199293,-2.99324,-0.787821,0.861515,-0.0629336,-0.0616764,0.216823,1.83031,1.3098,3.45162,-0.404776,-1.08649,1.55693,6.55884,-0.512903,-13.2278,0.961947,0.981424,5.85,-1.62893,1.19595,-2.14545,0.624727,0.757992,0
0.185671,4.92798,-0.299794,4.87587,0.368232,2.68058,3.04248,-1.07197,0.738701,3.29952,0.218103,-0.473271,4.32151,-0.152975,-0.586076,3.65754,0.0503291,-1.13807,0.87565,-3.17757,0.3064,-0.48513,1.09622,-0.608605,-3.96442,-0.705174,0.674615,0.383013,0.0257031,-0.255267,0
1.41455,2.28032,-3.61277,-5.25827,-3.78526,3.35557,2.85762,-3.55643,0.0281981,3.83367,-3.96782,3.62734,15.3926,1.5804,0.044194,3.67777,1.3853,-2.09296,0.0166299,11.0224,0.596688,12.6089,-6.98176,-0.536685,-2.68825,2.73717,1.88814,6.69435,-0.767632,1.55621,0
0.204356,-0.667386,-0.838098,5.62731,0.924681,6.55218,-1.8502,-5.44182,-0.514622,-4.27823,-1.1385,-0.453276,5.22539,3.50808,0.00734728,1.73658,-0.732283,0.0139916,0.0688561,-0.350383,-0.678607,-4.08107,10.1684,1.5504,-6.38878,-0.933306,-4.74765,-3.60978,-0.110973,1.6426,0
1.46942,-2.16022,1.53043,0.845912,2.72483,-2.47675,0.0799299,2.12483,-1.27584,-2.91943,1.81732,1.53762,-5.06528,-4.69759,0.747762,0.815626,-0.591109,0.579425,-0.09454,-4.01016,-0.350649,-4.58067,0.0184497,-0.586472,8.36059,0.827366,0.635048,-3.84277,0.0161865,0.351133,0
-0.25221,-0.78181,2.72601,2.57151,2.01838,-0.106889,-0.608345,1.89598,0.305979,1.38565,2.77149,0.935846,-5.59086,-3.91559,-0.462956,-1.1057,-0.630166,1.42363,-1.51652,-4.54651,-1.44675,-4.51901,-0.095114,-0.467554,-1.53725,-0.942498,1.08302,-0.579318,0.917899,-1.32064,0
0.151834,2.54262,1.10647,1.81218,-3.42793,3.26399,0.648073,-5.16508,-0.395588,-2.32068,0.352541,-1.92515,0.769406,10.7055,-1.88225,-1.67026,-0.238372,-0.670858,-0.745003,-0.0435644,-0.835073,-3.55037,7.20092,1.50021,-13.0511,-0.669068,-6.02695,-1.49877,-1.23785,-1.33887,0
0.597941,0.404697,0.983278,7.11593,0.877135,1.38449,-3.70998,2.54636,0.458195,1.2282,3.90483,-1.49096,-3.19567,7.45715,1.01527,-0.190201,-1.40873,0.230301,-0.939149,-5.31928,1.27297,-2.80405,-2.61376,0.398926,-2.18878,-0.947035,-2.4371,1.9167,0.00342945,0.86752,0
-1.57948,-1.18666,-2.69858,-4.17426,-4.43978,4.08704,-1.81988,-3.74527,0.573217,-1.29538,-2.38906,0.177629,4.29098,5.20218,1.05301,1.14548,-0.69208,0.335575,-0.805041,5.32047,0.560046,8.43832,5.06577,-2.16247,-3.84459,1.14284,-2.85219,-0.469654,-0.634184,2.35974,0
0.829839,-0.421793,-0.734826,3.86252,-2.16677,1.78878,2.30593,-0.511264,-1.0314,3.05604,-0.25507,0.273263,1.34839,-2.08965,-1.95233,4.04436,-0.763504,2.46198,1.25916,1.70518,1.11223,0.766016,0.370014,0.238145,-1.85839,-3.3792,-0.14547,-0.0664981,1.04825,2.56977,0
-0.466582,0.913774,1.26191,1.268,2.14805,-0.331228,2.49426,0.612399,-1.18212,3.15093,-1.26555,-0.0825819,0.515141,-6.50634,-0.255649,0.115542,0.173954,2.16119,-0.567857,-1.97782,0.590634,1.21311,0.557485,-0.127535,-2.12873,-0.318674,0.938808,1.94123,1.27605,-1.0164,0
-1.32152,2.93032,0.768579,3.17212,-1.58127,0.0763735,1.33129,-2.73354,-0.948463,-4.82611,0.146853,-2.44416,-0.357044,8.97901,0.38939,-2.82794,-1.37949,-1.80399,-0.719505,-0.53474,1.0452,-7.77274,4.32519,3.58992,-6.06856,-3.14888,-3.82609,-2.39903,0.444702,-1.66216,0
-0.348375,-4.38697,2.16769,-2.08167,-2.39745,0.403999,0.74895,-0.271677,-0.453828,1.94287,-3.59562,-0.900232,-1.59472,-7.70237,0.220668,0.35193,-0.540425,-0.549893,1.85027,3.6229,0.471078,6.97089,-1.43371,0.587833,-3.0462,5.52257,0.669639,0.352378,0.207497,1.03224,0
0.401613,3.82216,1.41657,0.31479,-0.644521,1.07614,2.14322,-2.10639,0.0956918,-2.81114,1.16532,-0.71988,0.247268,6.30481,0.830304,-3.13652,1.03928,-0.854193,-0.616468,-3.66081,1.3111,-2.32439,4.54593,-0.510327,-6.59679,-1.7362,-2.60755,-0.155238,1.76521,-0.845522,0
0.923096,1.32283,2.00899,1.54375,0.677353,0.568627,-3.48242,-0.566775,0.971565,-0.93078,4.40613,0.0362988,-1.65376,5.12357,-1.75911,1.01339,2.43553,2.51819,-0.371324,-4.10013,-1.21423,-0.350111,-2.49818,0.315441,-3.23863,3.92284,0.642729,-0.377921,-1.75518,0.538236,0
-0.395203,1.71483,-0.57754,-2.45253,-3.57318,4.86752,0.321791,-2.11904,2.4704,1.23339,-3.9622,1.52688,6.01594,0.785547,-1.55278,-0.408562,0.928831,-4.00149,0.328861,5.01948,-0.973947,9.08478,-0.174747,-1.07819,-7.05111,3.11463,-0.0506881,2.29159,1.27483,-2.40937,0
-0.122686,1.69441,4.53014,2.70278,-2.70915,0.327294,0.799618,-5.6974,-0.466351,-0.503076,1.83734,-1.15376,3.8227,9.59337,0.375196,4.47837,0.998125,0.718132,2.04988,4.15187,-0.240083,-4.09736,-0.0173501,-0.195062,-7.47541,-1.60093,0.76599,1.8963,-0.696858,1.07661,0
-0.75937,0.858818,3.11439,-2.81766,1.71178,-3.81073,0.89189,2.67879,0.677498,-0.663626,-1.12083,3.67736,-5.09933,-9.91649,0.194496,-0.073902,-1.49489,-0.23826,-0.302828,0.215285,0.382691,-1.21322,-4.41231,0.617263,5.58221,3.84715,4.91458,-3.1157,-0.386868,0.031214,0
-0.34437,0.938998,-0.770956,0.904436,-2.51436,1.79979,-0.0915645,-2.93896,-2.49839,-1.19654,2.75281,-0.946143,5.73613,9.38282,-2.10268,5.1141,-1.89418,-0.136393,-0.555289,0.813783,-0.295504,2.71984,-0.263921,-3.21827,1.25549,-1.43658,0.585878,1.33324,0.94649,0.894642,0
-0.279324,3.43649,0.205266,0.531639,-0.300452,3.6879,0.311433,-1.34834,-1.97455,1.53499,0.72116,1.90141,3.32164,3.53328,0.209905,0.318278,0.248457,-0.309988,-1.00383,-1.8645,0.436212,2.91288,2.02771,-2.74105,-5.65623,-0.078447,-1.2894,1.99959,0.224438,-0.239247,0
-1.44866,-1.99088,0.704105,-2.88743,1.0994,-3.55148,-3.13806,-4.304,0.401777,2.86034,2.24357,0.384283,1.46608,5.67742,-1.62426,3.32774,0.807204,-1.55032,0.661775,8.05689,0.308923,-12.8759,-2.64101,1.9709,-0.127097,1.58463,0.424524,0.260425,0.58051,-0.803491,0
-0.249859,-0.444699,-0.0479123,-0.748112,2.50835,-2.45479,-4.00579,1.96222,0.67537,0.104566,3.39357,0.0729139,-2.63878,7.04612,0.615433,-2.78729,1.35556,-2.29253,-0.0578343,-0.91354,-0.676905,-7.11707,-2.74116,-0.858826,3.73678,-1.84856,-0.612989,2.25356,-1.25315,1.00987,0
0.30618,-1.43088,-3.50593,-0.0168383,2.25418,4.44968,-2.91018,-0.213759,-0.557068,0.792112,1.43458,2.35193,0.0543758,-2.8481,1.7436,1.28656,-0.908463,0.110878,-0.549628,-3.70392,0.380367,-0.770145,6.1871,-2.669,1.62117,0.996683,-2.24151,-3.547,0.13956,-1.21695,0
0.611292,-0.856985,0.860165,2.90473,1.70988,-4.82391,1.88808,0.660506,0.887021,1.31736,-0.896535,-0.0781659,-1.15257,-4.7136,0.653571,5.36319,0.507481,-0.658783,-0.611531,2.59951,2.61043,-7.77273,-4.28986,3.32366,7.95403,1.76332,1.45105,-2.90546,-0.802422,0.254356,0
1.01142,-0.412262,-4.55108,-0.867715,-0.0813873,-0.371026,2.93694,0.747653,1.17501,2.44671,-4.58242,1.66173,6.71465,-5.49415,-0.148733,2.78434,-0.95784,1.82042,0.55552,4.96777,-0.685433,6.8878,-3.27555,2.43137,4.98983,1.30519,-1.50578,1.52542,2.71243,0.261941,0
0.910709,2.21619,0.327362,-3.00995,-1.3982,1.90872,-2.12469,-1.89149,0.32671,-4.87618,-1.30373,0.0252934,-2.92957,4.5551,1.76669,-5.17495,-2.05142,-0.723351,-0.35774,-0.279781,-0.479529,-0.981816,8.46591,-0.810666,-5.76201,-1.95817,-2.00458,-3.27924,-0.648991,-2.13527,0
-0.135787,-1.35879,1.23519,0.238623,0.773533,1.09181,-0.509215,-1.19442,-1.44889,1.6286,-0.209749,4.62602,-0.0381971,-1.58688,-0.660605,-0.656107,0.383862,4.43787,-1.77176,3.21609,-0.977011,-2.15048,-0.0586615,2.03545,-5.41794,-0.110019,-3.35166,1.17678,1.77456,-0.323887,0
-0.9813,1.81003,0.0425723,-1.82508,-1.55418,0.11407,1.83898,0.524952,0.45532,2.4638,-2.50693,-0.00673248,-1.3218,-5.51588,-0.444957,-0.897417,1.3526,0.224613,-1.23659,0.755571,-0.621421,3.95837,0.00626206,0.800811,-4.02073,1.84783,1.39466,-0.712339,0.727505,0.0184207,0
0.88972,3.49877,-2.60122,-2.43957,-0.943013,0.877087,-3.57003,-2.1724,-1.34322,-2.65938,1.7586,1.07132,4.73733,13.1072,-0.0992397,1.79436,-0.196322,1.76733,-0.100258,1.66923,-1.12609,2.5786,1.80357,-2.96596,1.93378,-1.99524,-1.42562,0.973553,0.194642,-2.35867,0
1.12197,0.167742,2.24803,6.24655,-1.51683,2.33352,-0.268119,1.75275,1.39774,-0.214838,2.50204,-2.19767,-7.17137,2.09645,0.71952,-1.25099,0.301919,-2.15608,-0.465162,-6.22186,2.34311,-4.54776,3.67077,-1.19174,-4.20323,-3.41441,-1.26988,-2.47697,0.341509,0.249435,0
-0.725863,-0.627029,2.16871,-3.12484,-0.844007,-1.50441,-1.98284,0.287954,1.76999,-0.687176,-0.0555175,1.06865,-7.62884,0.558475,-0.694276,-3.77084,-1.1431,2.5725,0.200733,0.748899,0.382315,-2.65624,4.1269,-0.634587,-3.64494,-1.65109,-1.60779,-1.78874,-0.437723,-1.59368,0
-0.678254,-2.0074,-2.81146,-12.8379,-1.71031,-1.55014,-3.11249,-4.29432,-1.68591,-4.57898,-0.859079,0.446529,3.51535,7.90728,-0.964238,-2.30303,-0.866227,-0.0510411,0.540816,6.06564,1.24651,5.31871,3.62834,-2.70152,2.50982,3.96232,-2.19536,-0.101597,-0.187994,-0.325918,0
0.681608,-1.04131,0.0694687,-1.31511,-2.90824,-1.83737,-1.41611,-0.69979,-0.245072,4.56286,1.58214,0.332214,3.00233,7.35125,-0.947426,3.71775,-0.521675,-0.966044,-0.390465,7.13897,1.83477,0.87712,-9.20126,0.293984,0.0117876,1.81197,0.638271,4.83909,0.699739,-0.695778,0
-0.614217,-3.36629,1.96111,-8.15473,-1.67772,-2.59411,-1.51368,-4.12065,-1.84629,-0.508533,-2.72763,2.10962,-2.12073,-2.84457,0.855402,1.1963,-0.497643,-2.34537,0.404789,10.5604,-0.383213,-5.83661,3.32148,-0.99441,1.02337,1.44095,2.2489,-3.6139,-0.0962844,0.154533,0
0.580268,0.957025,0.169995,0.62849,-2.00386,-0.868541,2.46694,-0.524501,1.55349,3.39294,0.515245,-0.446926,-0.199478,-0.855789,-0.608631,3.7259,0.254363,0.293805,-0.0588138,1.14889,1.14953,-0.572451,-1.32535,-0.451075,-0.579775,-0.287493,1.1797,-0.47253,-1.92024,-0.257011,0
-1.69228,-1.14652,1.54016,-3.45281,-1.49371,0.817173,-0.876639,-1.0297,-0.872492,1.86391,-2.30534,0.937813,-5.71252,-2.52097,-2.03128,-4.83597,0.578921,2.47302,-1.20988,2.73516,-0.685632,-1.0535,6.87067,-0.231353,-9.5022,-2.28902,-2.73718,-0.544125,-0.755099,1.01192,0
0.521701,-1.46297,6.31197,0.910134,-4.14976,3.18031,1.88573,-0.530449,-0.0216879,-0.535256,0.73619,0.0676528,-7.18834,-6.40235,0.550832,-0.43916,0.0360463,-1.17761,-0.697054,-2.99621,0.633939,3.29514,2.45502,-2.71081,-8.52493,1.93361,3.29957,-2.97521,1.06465,0.868042,0
-0.952372,-3.33605,-2.55541,0.117416,-0.8963,1.87409,-0.21034,-1.65168,-0.0983396,-0.225361,1.23978,1.45856,-0.937496,-2.57339,0.718533,0.761459,-0.735523,2.59951,1.33019,2.07678,0.333277,-4.9258,4.26033,1.16898,-0.683401,-3.88823,-1.32081,-3.57692,0.899853,-0.495144,0
0.940324,-2.10496,3.1973,-13.0036,-4.53954,-1.28194,1.9397,-7.7813,-0.532471,-0.487335,-3.34377,0.464441,2.63261,-2.16343,-1.65395,2.5371,1.13179,1.8422,0.504696,9.7794,0.32543,7.14548,6.23546,-4.9246,-4.95099,3.86954,3.11484,-0.590615,-0.685302,0.656525,0
-0.224099,-3.87865,-1.85332,2.38283,1.19358,0.11517,-1.09815,1.1713,0.598825,-1.7855,1.22168,1.44702,5.29533,2.22333,1.04111,3.52868,1.62802,-1.80357,0.642463,1.60665,2.40447,1.51021,-7.16999,0.619047,9.93372,2.10578,-0.77028,2.01022,1.6188,-0.215809,0
-0.729503,-0.332867,-2.38357,-4.11062,-4.05622,1.77198,0.129864,0.757441,0.195455,0.680843,0.227917,2.13294,0.416493,2.21324,0.827787,-0.427357,0.398416,2.49941,0.242346,2.23103,-1.21988,8.92597,0.144676,-3.52619,0.0357104,-2.89093,-0.373182,1.56997,0.299254,1.05466,0
0.431448,0.112122,-3.38567,-2.16446,-0.082482,-0.278169,1.68849,0.176002,-0.628738,-0.169166,-1.34338,0.812997,7.2301,-2.04353,-0.17871,3.28482,1.47999,-1.84285,-1.68702,3.30355,0.748123,4.95792,-3.97544,-1.09124,8.43324,-0.0617089,3.41528,1.32435,1.00445,-0.501653,0
-0.298983,2.81759,-0.938316,2.65917,-3.00796,-1.22533,0.903379,2.12149,0.250748,1.7381,-0.810127,-1.32372,0.980138,5.35217,0.477443,2.26312,-0.791578,-3.65361,-0.995517,1.73122,-0.331436,2.35188,-6.88586,1.46521,2.15312,1.40578,-0.108547,1.20103,1.02902,-0.342483,0
1.29632,2.54448,0.855496,0.395872,0.212048,-0.713047,0.731546,-0.579925,-0.801101,3.68536,1.34563,-0.179056,-3.83375,-0.791728,-0.594185,-0.340329,0.715844,1.03286,0.928121,-1.27693,-1.03868,-6.67321,2.96121,0.146461,-5.58229,-2.24061,0.214811,-1.39932,1.75105,-0.825885,0
-2.18952,0.383212,-0.424573,0.605714,-0.933666,0.97031,1.84391,2.82116,2.06588,3.62074,-0.19848,1.56943,-1.75421,-6.53611,0.665078,0.778956,-1.90424,-0.11283,0.615995,-0.958136,-1.35077,3.17329,-1.81723,-1.87424,1.0988,-1.86228,2.69393,0.349596,-1.72989,-2.32253,0
0.325583,4.2695,4.51192,7.62517,0.59117,3.07061,0.765195,7.26364,-0.319969,-1.29488,2.26706,0.677422,-15.4055,-11.1341,-2.46058,-4.9017,0.488808,3.55622,-0.607902,-16.8098,1.01682,3.24748,3.43468,-0.459613,-6.16342,0.314141,1.77739,-6.42011,0.645234,-0.307941,0
0.0739555,-4.06247,1.69043,5.2397,2.51779,-0.712292,-0.540713,2.23342,1.75481,1.56411,-0.702386,-0.00548634,-7.52443,-8.28858,0.0832299,1.18266,-0.709693,3.97927,-0.720077,-2.86345,0.810056,-5.16581,4.27472,1.07037,1.77097,-1.61979,-2.55777,-3.3286,-0.384248,-0.778952,0
-0.624287,-1.78922,-1.91122,-5.16171,-6.0207,-0.0515688,1.24315,-1.0988,0.213019,3.95074,-3.63977,-0.415376,2.73131,-1.13545,0.147831,4.66149,1.33815,2.46853,-1.60504,8.23075,0.820375,12.9162,-1.4417,-2.6324,0.51027,1.08104,1.15489,1.82755,-0.26919,-2.16223,0
-0.539054,-2.66657,1.34758,-3.92155,-1.99744,-3.29666,-1.80982,-0.56892,0.565963,-0.745447,-0.0552803,0.803157,-2.60785,2.9991,0.548106,1.72515,-1.11403,-3.25711,-1.13364,6.22611,0.169056,-3.45405,-3.04221,-0.743301,5.19658,1.93618,0.95922,-1.34592,0.44035,0.556852,0
0.954011,-0.339145,3.28051,-0.843136,-1.86131,-0.846763,3.27893,-2.02257,-0.582573,2.83439,-2.55663,-0.965491,-0.666837,-7.74123,-0.0344673,3.00845,0.641221,1.36884,-0.385801,2.37281,1.45378,3.15805,-0.404958,0.981052,-5.01337,4.38898,2.52635,-0.946833,-0.290018,0.0188013,0
-2.3256,1.37295,-1.82024,-0.985914,0.138292,0.243327,-1.43234,-2.27015,-0.927878,2.60645,1.79494,-0.474159,3.80737,6.8626,1.58696,1.91979,-2.02738,2.77707,0.313547,0.777824,0.097192,0.636542,-0.074635,-0.165977,-3.19887,1.02821,-2.41671,2.4607,-0.79359,0.945096,0
0.669463,-0.570416,-2.10972,-3.94492,-0.223047,-1.76287,0.66078,0.984073,0.111826,-0.174227,-4.22862,1.29908,0.030549,-4.52153,-0.460163,-1.42533,-0.433246,0.189686,-0.5199,3.99434,0.282608,3.20057,-0.191425,1.76175,3.20318,1.88521,-1.18958,-1.08928,-0.21227,-1.26091,0
0.242569,-2.32414,-1.85333,-4.29733,-3.27119,-3.44848,-3.51415,-2.04921,-1.50738,2.38356,1.49871,-2.26705,2.50747,14.0866,0.123012,2.79789,-2.26744,-1.88056,-0.24025,8.26441,0.599586,-0.845757,-5.31115,-0.433448,2.55945,1.61358,-2.44966,3.83289,0.0890052,-0.956542,0
-0.253556,3.67812,-2.45578,8.97769,1.67386,4.57156,1.07998,2.10298,-2.21734,0.441168,2.19732,-2.18598,-2.87236,-1.7285,-0.721166,-1.41033,1.39355,1.66123,0.436293,-11.8423,-0.931882,-2.53087,5.71521,2.27771,-5.83919,-1.9899,-3.4594,-3.92995,0.618564,-0.453182,0
-0.452478,-3.66408,1.00864,-6.10661,1.48867,-3.57338,4.58345,4.42484,-0.361314,-4.87117,-3.69163,7.50377,-0.291256,-14.0908,0.285557,1.16672,-1.19005,-1.10111,0.68167,3.12741,0.864975,6.5367,-3.16368,-5.50452,20.5224,-1.96719,4.98953,-1.22298,0.419394,0.396351,0
-0.123387,0.109993,3.26754,-0.255388,-1.12087,-0.120644,3.46575,-1.11693,-1.48567,3.53256,-2.39404,-2.78669,-5.40112,-8.85761,-0.997375,-1.0582,-0.166779,1.25726,-0.541173,-1.89476,-0.282192,-0.0306581,6.03297,-0.0307119,-9.08235,0.855961,0.674932,-1.9715,0.243468,-0.542215,0
0.139293,0.493342,3.23695,-4.13195,-1.42947,1.49636,-0.0585967,2.01593,0.845699,0.940365,-1.7931,1.17738,-6.09672,-9.93773,0.309834,-4.53904,-0.0911027,1.83165,-0.453853,-3.16098,0.273574,10.2712,-0.24762,-0.722938,-7.66389,6.03296,2.94404,-0.76479,-1.67752,1.14754,0
-0.898744,-2.00017,-2.99367,2.66917,-0.972202,3.45633,2.11727,2.6061,0.789209,-1.37321,-2.65138,3.09665,-1.14346,-4.70396,0.262039,-3.42795,-0.727042,4.42302,1.03181,-2.01001,0.534823,6.42573,2.44542,2.88168,-2.00409,-1.08176,-7.36075,-1.04508,-0.118041,-1.13314,0
0.257824,1.85687,-1.46185,-1.79218,-0.51078,-1.23617,2.70067,-2.53279,-0.818799,-1.31389,-0.4735,-0.176661,9.9231,6.26216,-0.54102,3.89486,-0.513137,-0.154508,-1.24011,3.10564,0.524492,5.26234,-3.88736,-0.849563,4.4403,1.30338,0.0316562,3.84951,-0.0852206,-0.46609,0
0.667965,0.674631,-0.719813,-0.577434,-1.19538,0.473636,0.956107,-2.4345,-0.585727,-0.233803,0.628289,1.14138,4.3152,3.95503,2.12342,2.29031,-0.932039,1.47107,-0.349542,2.94785,-0.281747,0.278899,-0.371972,-0.164313,-0.73536,-1.29593,-0.570463,1.06409,-0.234874,-0.462342,0
-0.122417,-5.3255,-1.42881,1.61651,-2.78997,4.27721,-0.606862,-3.50359,0.148704,-0.0238444,-3.45274,-0.246664,1.73793,-3.25078,-1.07011,3.48072,-0.230576,2.59243,-0.220473,5.07263,1.79128,3.23359,6.63786,1.01624,-3.7376,0.446552,-4.00344,-2.90661,2.09784,-0.0337014,0
-0.876444,2.65075,2.84393,-3.58045,-5.8086,3.42544,-2.99253,-0.304212,0.286563,2.07063,-0.788729,2.6128,-3.60151,-0.757324,0.525382,-0.862096,-0.568677,2.72766,0.696315,3.22768,-0.237699,11.1948,-2.70401,-0.768416,-11.875,4.43559,3.77813,-0.170981,-0.653138,1.963,0
0.873608,3.12789,2.18283,1.14334,-2.86988,1.21906,0.356225,-2.6669,-0.53924,-1.02402,-0.379532,-1.5406,-0.455302,6.58402,-0.145614,-0.0407443,-1.04342,0.722624,-0.841106,0.691522,1.42341,-0.159956,4.58715,-0.986811,-7.55182,-2.79798,-0.906226,-0.172157,0.482902,0.102669,0
0.580164,0.979963,-6.48158,-2.27454,-1.69999,3.08426,2.33305,-2.5702,-1.29608,-2.14242,-0.585918,-0.774725,10.592,4.55929,1.06911,3.2877,-0.560912,-1.88348,1.03797,0.178438,1.74165,8.08446,1.45262,-1.50484,4.54919,1.76878,-2.20228,-0.0994756,0.36767,-0.279193,0
-0.343759,2.09846,3.58165,0.626415,-3.88817,2.71526,1.74108,-3.37894,-0.968079,1.26251,0.610786,-0.111273,-0.690572,4.45295,0.165491,-0.126761,-0.55023,2.8362,1.08316,1.07915,-0.842775,1.27653,5.37124,-2.84405,-11.949,-4.96351,-0.411267,1.78382,-0.546286,-0.360015,0
